artifact_path,roof,tier,level,design,condition,model,seed,solved,score,golden,llm_calls,wall_seconds,has_decomposition,verilog_files
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/gauss_siedel/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C1,claude-opus-4-6,1024,False,0/0,,5,2.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/gauss_siedel/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C1,claude-opus-4-6,123,False,0/0,,5,2.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/gauss_siedel/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C1,claude-opus-4-6,42,False,0/0,,5,2.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/gauss_siedel/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C1,claude-opus-4-6,456,False,0/0,,5,2.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/gauss_siedel/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C1,claude-opus-4-6,789,False,0/0,,5,2.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/gauss_siedel/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C1,gpt-4o,123,False,0/0,,5,98.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/gauss_siedel/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C1,gpt-4o,42,False,0/0,,5,36.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/gauss_siedel/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C1,gpt-4o,456,False,43/50,,5,34.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/gauss_siedel/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C1,gpt-5.5,123,False,45/50,,5,393.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/gauss_siedel/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C1,gpt-5.5,42,False,45/50,,5,368.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/gauss_siedel/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C1,gpt-5.5,456,False,45/50,,5,379.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/gauss_siedel/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C1,o4-mini,1024,False,0/0,,5,174.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/gauss_siedel/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C1,o4-mini,123,False,0/0,,5,178.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/gauss_siedel/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C1,o4-mini,42,False,45/50,,5,145.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/gauss_siedel/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C1,o4-mini,456,False,45/50,,5,127.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/gauss_siedel/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C1,o4-mini,789,False,0/0,,5,158.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/gauss_siedel/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C2,claude-opus-4-6,1024,False,0/0,,30,12.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/gauss_siedel/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C2,claude-opus-4-6,123,False,0/0,,30,11.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/gauss_siedel/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C2,claude-opus-4-6,42,False,0/0,,30,13.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/gauss_siedel/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C2,claude-opus-4-6,456,False,0/0,,30,11.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/gauss_siedel/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C2,claude-opus-4-6,789,False,0/0,,30,12.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/gpt-5.5/gauss_siedel/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C2,gpt-5.5,123,False,45/50,,30,2733.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/gpt-5.5/gauss_siedel/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C2,gpt-5.5,42,False,45/50,,30,2769.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/gpt-5.5/gauss_siedel/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C2,gpt-5.5,456,False,45/50,,30,2896.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/gauss_siedel/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C2,o4-mini,1024,False,45/50,,30,935.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/gauss_siedel/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C2,o4-mini,123,False,45/50,,30,1010.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/gauss_siedel/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C2,o4-mini,42,False,45/50,,30,885.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/gauss_siedel/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C2,o4-mini,456,False,45/50,,30,1146.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/gauss_siedel/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C2,o4-mini,789,False,45/50,,30,1151.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/gauss_siedel/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C4,claude-opus-4-6,1024,,,,,1.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/gauss_siedel/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C4,claude-opus-4-6,123,,,,,1.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/gauss_siedel/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C4,claude-opus-4-6,42,,,,,1.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/gauss_siedel/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C4,claude-opus-4-6,456,,,,,1.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/gauss_siedel/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C4,claude-opus-4-6,789,,,,,1.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-5.5/gauss_siedel/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C4,gpt-5.5,123,False,0/50,,12,735.2,True,4
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-5.5/gauss_siedel/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C4,gpt-5.5,42,False,45/50,,14,702.1,True,5
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-5.5/gauss_siedel/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C4,gpt-5.5,456,False,0/50,,14,780.7,True,5
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/gauss_siedel/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C4,o4-mini,1024,False,0/50,,28,456.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/gauss_siedel/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C4,o4-mini,123,False,0/50,,28,384.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/gauss_siedel/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C4,o4-mini,42,False,0/50,,28,365.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/gauss_siedel/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C4,o4-mini,456,False,0/50,,28,525.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/gauss_siedel/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C4,o4-mini,789,False,45/50,,28,484.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/gauss_siedel/C4i/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C4i,gpt-5.5,123,True,50/50,,19,945.7,True,6
artifacts/raw_runs/baseline_and_method_sweeps/gauss_siedel/C4i/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C4i,gpt-5.5,42,True,50/50,,4,317.2,True,4
artifacts/raw_runs/baseline_and_method_sweeps/gauss_siedel/C4i/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gauss_siedel,C4i,gpt-5.5,456,True,50/50,,20,880.3,True,6
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/gradient_descent/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C1,claude-opus-4-6,1024,False,0/0,,5,2.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/gradient_descent/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C1,claude-opus-4-6,123,False,0/0,,5,1.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/gradient_descent/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C1,claude-opus-4-6,42,False,0/0,,5,2.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/gradient_descent/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C1,claude-opus-4-6,456,False,0/0,,5,2.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/gradient_descent/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C1,claude-opus-4-6,789,False,0/0,,5,2.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/gradient_descent/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C1,gpt-4o,123,False,0/0,,5,268.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/gradient_descent/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C1,gpt-4o,42,False,0/0,,5,342.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/gradient_descent/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C1,gpt-4o,456,False,0/0,,5,270.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/gradient_descent/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C1,gpt-5.5,123,False,0/0,,5,734.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/gradient_descent/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C1,gpt-5.5,42,False,0/0,,5,710.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/gradient_descent/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C1,gpt-5.5,456,False,0/0,,5,580.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/gradient_descent/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C1,o4-mini,1024,False,0/0,,5,311.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/gradient_descent/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C1,o4-mini,123,False,0/0,,5,429.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/gradient_descent/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C1,o4-mini,42,False,0/0,,5,411.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/gradient_descent/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C1,o4-mini,456,False,0/0,,5,429.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/gradient_descent/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C1,o4-mini,789,False,0/0,,5,361.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/gradient_descent/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C2,claude-opus-4-6,1024,False,0/0,,30,11.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/gradient_descent/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C2,claude-opus-4-6,123,False,0/0,,30,12.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/gradient_descent/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C2,claude-opus-4-6,42,False,0/0,,30,12.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/gradient_descent/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C2,claude-opus-4-6,456,False,0/0,,30,12.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/gradient_descent/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C2,claude-opus-4-6,789,False,0/0,,30,11.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/gpt-5.5/gradient_descent/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C2,gpt-5.5,123,False,0/0,,30,2159.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/gpt-5.5/gradient_descent/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C2,gpt-5.5,42,False,0/0,,30,2127.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/gpt-5.5/gradient_descent/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C2,gpt-5.5,456,False,0/0,,30,2191.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/gradient_descent/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C2,o4-mini,1024,False,0/0,,30,2025.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/gradient_descent/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C2,o4-mini,123,False,0/0,,30,1838.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/gradient_descent/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C2,o4-mini,42,False,0/0,,30,2016.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/gradient_descent/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C2,o4-mini,456,False,0/0,,30,2023.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/gradient_descent/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C2,o4-mini,789,False,0/0,,30,1883.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/gradient_descent/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C4,claude-opus-4-6,1024,,,,,1.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/gradient_descent/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C4,claude-opus-4-6,123,,,,,1.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/gradient_descent/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C4,claude-opus-4-6,42,,,,,1.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/gradient_descent/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C4,claude-opus-4-6,456,,,,,1.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/gradient_descent/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C4,claude-opus-4-6,789,,,,,1.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-5.5/gradient_descent/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C4,gpt-5.5,123,False,0/0,,28,2780.5,True,4
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-5.5/gradient_descent/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C4,gpt-5.5,42,False,0/0,,28,2956.1,True,4
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-5.5/gradient_descent/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C4,gpt-5.5,456,False,0/0,,29,2899.9,True,5
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/gradient_descent/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C4,o4-mini,1024,False,0/0,,28,1906.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/gradient_descent/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C4,o4-mini,123,False,0/0,,29,1925.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/gradient_descent/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C4,o4-mini,42,False,0/0,,28,1947.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/gradient_descent/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C4,o4-mini,456,False,0/0,,28,1886.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/gradient_descent/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C4,o4-mini,789,False,0/0,,26,1640.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/gradient_descent/C4i/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C4i,gpt-5.5,123,True,50/50,,4,291.6,True,4
artifacts/raw_runs/baseline_and_method_sweeps/gradient_descent/C4i/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C4i,gpt-5.5,42,True,50/50,,22,2603.5,True,4
artifacts/raw_runs/baseline_and_method_sweeps/gradient_descent/C4i/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,gradient_descent,C4i,gpt-5.5,456,True,50/50,,5,361.7,True,5
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/harris_corner_detection/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,harris_corner_detection,C1,gpt-4o,123,False,0/1,0/1,5,223.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/harris_corner_detection/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,harris_corner_detection,C1,gpt-4o,42,False,0/0,,5,67.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/harris_corner_detection/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,harris_corner_detection,C1,gpt-4o,456,True,16384/16384,16384/16384,5,218.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/harris_corner_detection/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,harris_corner_detection,C1,gpt-5.5,123,False,0/0,,5,601.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/harris_corner_detection/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,harris_corner_detection,C1,gpt-5.5,42,False,0/0,,5,598.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/harris_corner_detection/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,harris_corner_detection,C1,gpt-5.5,456,False,0/0,,5,628.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/harris_corner_detection/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,harris_corner_detection,C1,o4-mini,123,False,0/1,0/1,5,223.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/harris_corner_detection/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,harris_corner_detection,C1,o4-mini,42,False,0/1,0/1,5,202.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/harris_corner_detection/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,harris_corner_detection,C1,o4-mini,456,False,0/1,0/1,5,267.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/harris_corner_detection/C2g/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,harris_corner_detection,C2g,gpt-5.5,42,True,16384/16384,16384/16384,6,848.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/harris_corner_detection/C4i/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,harris_corner_detection,C4i,gpt-5.5,123,True,16384/16384,16384/16384,10,566.9,True,6
artifacts/raw_runs/baseline_and_method_sweeps/C4i/gpt-5.5/harris_corner_detection/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,harris_corner_detection,C4i,gpt-5.5,42,True,1/1,0/1,6,456.8,True,6
artifacts/raw_runs/baseline_and_method_sweeps/harris_corner_detection/C4i/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,harris_corner_detection,C4i,gpt-5.5,42,True,16384/16384,16384/16384,7,437.2,True,6
artifacts/raw_runs/baseline_and_method_sweeps/harris_corner_detection/C4i/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,harris_corner_detection,C4i,gpt-5.5,456,True,16384/16384,16384/16384,15,685.7,True,6
artifacts/raw_runs/baseline_and_method_sweeps/C4tl/gpt-5.5/harris_corner_detection/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,harris_corner_detection,C4tl,gpt-5.5,42,True,1/1,0/1,6,527.3,True,6
artifacts/raw_runs/baseline_and_method_sweeps/C4tl_v2/gpt-5.5/harris_corner_detection/C4tl/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,harris_corner_detection,C4tl,gpt-5.5,42,False,,,29,1279.0,True,6
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/high_pass_fir/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C1,claude-opus-4-6,1024,False,0/0,,5,2.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/high_pass_fir/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C1,claude-opus-4-6,123,False,0/0,,5,2.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/high_pass_fir/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C1,claude-opus-4-6,42,False,0/0,,5,3.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/high_pass_fir/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C1,claude-opus-4-6,456,False,0/0,,5,1.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/high_pass_fir/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C1,claude-opus-4-6,789,False,0/0,,5,1.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/high_pass_fir/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C1,gpt-4o,123,False,0/0,,5,51.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/high_pass_fir/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C1,gpt-4o,42,False,0/0,,5,61.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/high_pass_fir/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C1,gpt-4o,456,False,0/0,,5,46.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/high_pass_fir/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C1,gpt-5.5,123,False,3/1001,,5,366.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/high_pass_fir/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C1,gpt-5.5,42,False,3/1001,,5,369.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/high_pass_fir/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C1,gpt-5.5,456,False,3/1001,,5,423.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/high_pass_fir/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C1,o4-mini,1024,False,20/1001,,5,162.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/high_pass_fir/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C1,o4-mini,123,False,20/1001,,5,185.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/high_pass_fir/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C1,o4-mini,42,False,1/1001,,5,180.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/high_pass_fir/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C1,o4-mini,456,False,20/1001,,5,191.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/high_pass_fir/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C1,o4-mini,789,False,20/1001,,5,155.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/high_pass_fir/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C2,claude-opus-4-6,1024,False,0/0,,30,11.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/high_pass_fir/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C2,claude-opus-4-6,123,False,0/0,,30,12.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/high_pass_fir/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C2,claude-opus-4-6,42,False,0/0,,30,10.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/high_pass_fir/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C2,claude-opus-4-6,456,False,0/0,,30,11.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/high_pass_fir/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C2,claude-opus-4-6,789,False,0/0,,30,12.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/gpt-5.5/high_pass_fir/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,high_pass_fir,C2,gpt-5.5,123,False,3/1001,,30,1745.1,False,0
